room,day,period,startTime,endTime,status,attendance,semester
IB302 (22),3,5,13:00,14:00,0,0,1
IB302 (22),3,6,14:00,15:00,0,0,1
IB302 (22),3,7,15:00,16:00,1,1,1
IB302 (22),3,8,16:00,17:00,1,1,1
IB302 (22),3,9,17:00,18:00,1,1,1
IB302 (22),3,10,18:00,19:00,1,1,1
IB302 (22),3,11,18:30,21:30,0,0,1
IB302 (22),4,1,9:00,10:00,1,1,1
IB302 (22),4,2,10:00,11:00,1,1,1
IB302 (22),4,3,11:00,12:00,1,1,1
IB302 (22),4,4,12:00,13:00,1,1,1
IB302 (22),4,5,13:00,14:00,0,0,1
IB302 (22),4,6,14:00,15:00,1,1,1
IB302 (22),4,7,15:00,16:00,1,0,1
IB302 (22),4,8,16:00,17:00,1,1,1
IB302 (22),4,9,17:00,18:00,1,0,1
IB302 (22),4,10,18:00,19:00,1,1,1
IB302 (22),4,11,18:30,21:30,1,0,1
IB302 (22),5,1,9:00,10:00,1,1,1
IB302 (22),5,2,10:00,11:00,1,1,1
IB302 (22),5,3,11:00,12:00,1,0,1
IB302 (22),5,4,12:00,13:00,1,0,1
IB302 (22),5,5,13:00,14:00,0,0,1
IB302 (22),5,6,14:00,15:00,0,0,1
IB302 (22),5,7,15:00,16:00,1,1,1
IB302 (22),5,8,16:00,17:00,1,1,1
IB302 (22),5,9,17:00,18:00,1,1,1
IB302 (22),5,10,18:00,19:00,1,1,1
IB302 (22),5,11,18:30,21:30,0,0,1
IB302 (22),6,1,9:00,10:00,0,0,1
IB302 (22),6,2,10:00,11:00,1,1,1
IB302 (22),6,3,11:00,12:00,0,0,1
IB302 (22),6,4,12:00,13:00,0,0,1
IB302 (22),6,5,13:00,14:00,0,0,1
IB302 (22),6,6,14:00,15:00,1,0,1
IB302 (22),6,7,15:00,16:00,0,0,1
IB302 (22),6,8,16:00,17:00,0,0,1
IB302 (22),6,9,17:00,18:00,0,0,1
IB302 (22),6,10,18:00,19:00,0,0,1
IB302 (22),6,11,18:30,21:30,0,0,1
IB306 (24),1,1,9:00,10:00,0,0,1
IB306 (24),1,2,10:00,11:00,0,0,1
IB306 (24),1,3,11:00,12:00,1,1,1
IB306 (24),1,4,12:00,13:00,1,1,1
IB306 (24),1,5,13:00,14:00,0,0,1
IB306 (24),1,6,14:00,15:00,0,0,1
IB306 (24),1,7,15:00,16:00,0,0,1
IB306 (24),1,8,16:00,17:00,1,1,1
IB306 (24),1,9,17:00,18:00,1,0,1
IB306 (24),1,10,18:00,19:00,0,0,1
IB306 (24),1,11,18:30,21:30,1,1,1
IB306 (24),2,1,9:00,10:00,1,1,1
IB306 (24),2,2,10:00,11:00,1,1,1
IB306 (24),2,3,11:00,12:00,1,1,1
IB306 (24),2,4,12:00,13:00,1,1,1
IB306 (24),2,5,13:00,14:00,0,0,1
IB306 (24),2,6,14:00,15:00,0,0,1
IB306 (24),2,7,15:00,16:00,0,0,1
IB306 (24),2,8,16:00,17:00,0,0,1
IB306 (24),2,9,17:00,18:00,1,1,1
IB306 (24),2,10,18:00,19:00,1,1,1
IB306 (24),2,11,18:30,21:30,0,0,1
IB306 (24),3,1,9:00,10:00,1,1,1
IB306 (24),3,2,10:00,11:00,1,1,1
IB306 (24),3,3,11:00,12:00,1,1,1
IB306 (24),3,4,12:00,13:00,1,1,1
IB306 (24),3,5,13:00,14:00,0,0,1
IB306 (24),3,6,14:00,15:00,0,0,1
IB306 (24),3,7,15:00,16:00,1,0,1
IB306 (24),3,8,16:00,17:00,1,1,1
IB306 (24),3,9,17:00,18:00,1,0,1
IB306 (24),3,10,18:00,19:00,1,0,1
IB306 (24),3,11,18:30,21:30,1,1,1
IB306 (24),4,1,9:00,10:00,0,0,1
IB306 (24),4,2,10:00,11:00,0,0,1
IB306 (24),4,3,11:00,12:00,1,1,1
IB306 (24),4,4,12:00,13:00,1,0,1
IB306 (24),4,5,13:00,14:00,1,1,1
IB306 (24),4,6,14:00,15:00,1,1,1
IB306 (24),4,7,15:00,16:00,0,0,1
IB306 (24),4,8,16:00,17:00,0,0,1
IB306 (24),4,9,17:00,18:00,0,0,1
IB306 (24),4,10,18:00,19:00,0,0,1
IB306 (24),4,11,18:30,21:30,1,1,1
IB306 (24),5,1,9:00,10:00,1,1,1
IB306 (24),5,2,10:00,11:00,1,0,1
IB306 (24),5,3,11:00,12:00,1,0,1
IB306 (24),5,4,12:00,13:00,1,1,1
IB306 (24),5,5,13:00,14:00,1,1,1
IB306 (24),5,6,14:00,15:00,1,1,1
IB306 (24),5,7,15:00,16:00,1,0,1
IB306 (24),5,8,16:00,17:00,1,1,1
IB306 (24),5,9,17:00,18:00,1,1,1
IB306 (24),5,10,18:00,19:00,1,1,1
IB306 (24),5,11,18:30,21:30,0,0,1
IB306 (24),6,1,9:00,10:00,0,0,1
IB306 (24),6,2,10:00,11:00,1,1,1
IB306 (24),6,3,11:00,12:00,0,0,1
IB306 (24),6,4,12:00,13:00,0,0,1
IB306 (24),6,5,13:00,14:00,0,0,1
IB306 (24),6,6,14:00,15:00,0,0,1
IB306 (24),6,7,15:00,16:00,0,0,1
IB306 (24),6,8,16:00,17:00,0,0,1
IB306 (24),6,9,17:00,18:00,0,0,1
IB306 (24),6,10,18:00,19:00,0,0,1
IB306 (24),6,11,18:30,21:30,0,0,1
IB307 (35),1,1,9:00,10:00,1,1,1
IB307 (35),1,2,10:00,11:00,1,1,1
IB307 (35),1,3,11:00,12:00,1,1,1
IB307 (35),1,4,12:00,13:00,1,0,1
IB307 (35),1,5,13:00,14:00,0,0,1
IB307 (35),1,6,14:00,15:00,0,0,1
IB307 (35),1,7,15:00,16:00,0,0,1
IB307 (35),1,8,16:00,17:00,0,0,1
IB307 (35),1,9,17:00,18:00,0,0,1
IB307 (35),1,10,18:00,19:00,0,0,1
IB307 (35),1,11,18:30,21:30,1,1,1
IB307 (35),2,1,9:00,10:00,0,0,1
IB307 (35),2,2,10:00,11:00,1,1,1
IB307 (35),2,3,11:00,12:00,1,1,1
IB307 (35),2,4,12:00,13:00,1,1,1
IB307 (35),2,5,13:00,14:00,1,1,1
IB307 (35),2,6,14:00,15:00,0,0,1
IB307 (35),2,7,15:00,16:00,1,0,1
IB307 (35),2,8,16:00,17:00,1,1,1
IB307 (35),2,9,17:00,18:00,1,1,1
IB307 (35),2,10,18:00,19:00,1,0,1
IB307 (35),2,11,18:30,21:30,1,1,1
IB307 (35),3,1,9:00,10:00,1,1,1
IB307 (35),3,2,10:00,11:00,1,1,1
IB307 (35),3,3,11:00,12:00,1,1,1
IB307 (35),3,4,12:00,13:00,1,1,1
IB307 (35),3,5,13:00,14:00,0,0,1
IB307 (35),3,6,14:00,15:00,0,0,1
IB307 (35),3,7,15:00,16:00,0,0,1
IB307 (35),3,8,16:00,17:00,0,0,1
IB307 (35),3,9,17:00,18:00,1,1,1
IB307 (35),3,10,18:00,19:00,1,1,1
IB307 (35),3,11,18:30,21:30,1,1,1
IB307 (35),4,1,9:00,10:00,1,0,1
IB307 (35),4,2,10:00,11:00,1,1,1
IB307 (35),4,3,11:00,12:00,1,1,1
IB307 (35),4,4,12:00,13:00,1,1,1
IB307 (35),4,5,13:00,14:00,0,0,1
IB307 (35),4,6,14:00,15:00,0,0,1
IB307 (35),4,7,15:00,16:00,0,0,1
IB307 (35),4,8,16:00,17:00,1,1,1
IB307 (35),4,9,17:00,18:00,1,1,1
IB307 (35),4,10,18:00,19:00,0,0,1
IB307 (35),4,11,18:30,21:30,1,1,1
IB307 (35),5,1,9:00,10:00,1,1,1
IB307 (35),5,2,10:00,11:00,1,1,1
IB307 (35),5,3,11:00,12:00,1,1,1
IB307 (35),5,4,12:00,13:00,1,1,1
IB307 (35),5,5,13:00,14:00,0,0,1
IB307 (35),5,6,14:00,15:00,1,1,1
IB307 (35),5,7,15:00,16:00,1,1,1
IB307 (35),5,8,16:00,17:00,1,1,1
IB307 (35),5,9,17:00,18:00,1,0,1
IB307 (35),5,10,18:00,19:00,0,0,1
IB307 (35),5,11,18:30,21:30,0,0,1
IB307 (35),6,1,9:00,10:00,0,0,1
IB307 (35),6,2,10:00,11:00,0,0,1
IB307 (35),6,3,11:00,12:00,0,0,1
IB307 (35),6,4,12:00,13:00,0,0,1
IB307 (35),6,5,13:00,14:00,0,0,1
IB307 (35),6,6,14:00,15:00,0,0,1
IB307 (35),6,7,15:00,16:00,0,0,1
IB307 (35),6,8,16:00,17:00,0,0,1
IB307 (35),6,9,17:00,18:00,0,0,1
IB307 (35),6,10,18:00,19:00,0,0,1
IB307 (35),6,11,18:30,21:30,0,0,1
IB308 (23),1,1,9:00,10:00,0,0,1
IB308 (23),1,2,10:00,11:00,1,1,1
IB308 (23),1,3,11:00,12:00,1,0,1
IB308 (23),1,4,12:00,13:00,0,0,1
IB308 (23),1,5,13:00,14:00,0,0,1
IB308 (23),1,6,14:00,15:00,1,1,1
IB308 (23),1,7,15:00,16:00,1,1,1
IB308 (23),1,8,16:00,17:00,0,0,1
IB308 (23),1,9,17:00,18:00,0,0,1
IB308 (23),1,10,18:00,19:00,0,0,1
IB308 (23),1,11,18:30,21:30,1,1,1
IB308 (23),2,1,9:00,10:00,1,0,1
IB308 (23),2,2,10:00,11:00,1,1,1
IB308 (23),2,3,11:00,12:00,1,1,1
IB308 (23),2,4,12:00,13:00,1,1,1
IB308 (23),2,5,13:00,14:00,1,1,1
IB308 (23),2,6,14:00,15:00,1,1,1
IB308 (23),2,7,15:00,16:00,0,0,1
IB308 (23),2,8,16:00,17:00,0,0,1
IB308 (23),2,9,17:00,18:00,1,0,1
IB308 (23),2,10,18:00,19:00,1,1,1
IB308 (23),2,11,18:30,21:30,1,0,1
IB308 (23),3,1,9:00,10:00,1,1,1
IB308 (23),3,2,10:00,11:00,1,1,1
IB308 (23),3,3,11:00,12:00,1,1,1
IB308 (23),3,4,12:00,13:00,1,0,1
IB308 (23),3,5,13:00,14:00,1,1,1
IB308 (23),3,6,14:00,15:00,1,1,1
IB308 (23),3,7,15:00,16:00,1,1,1
IB308 (23),3,8,16:00,17:00,1,1,1
IB308 (23),3,9,17:00,18:00,1,0,1
IB308 (23),3,10,18:00,19:00,1,1,1
IB308 (23),3,11,18:30,21:30,1,1,1
IB308 (23),4,1,9:00,10:00,1,1,1
IB308 (23),4,2,10:00,11:00,1,1,1
IB308 (23),4,3,11:00,12:00,1,1,1
IB308 (23),4,4,12:00,13:00,1,1,1
IB308 (23),4,5,13:00,14:00,0,0,1
IB308 (23),4,6,14:00,15:00,0,0,1
IB308 (23),4,7,15:00,16:00,0,0,1
IB308 (23),4,8,16:00,17:00,1,0,1
IB308 (23),4,9,17:00,18:00,1,0,1
IB308 (23),4,10,18:00,19:00,1,1,1
IB308 (23),4,11,18:30,21:30,1,1,1
IB308 (23),5,1,9:00,10:00,1,0,1
IB308 (23),5,2,10:00,11:00,1,1,1
IB308 (23),5,3,11:00,12:00,0,0,1
IB308 (23),5,4,12:00,13:00,0,0,1
IB308 (23),5,5,13:00,14:00,0,0,1
IB308 (23),5,6,14:00,15:00,0,0,1
IB308 (23),5,7,15:00,16:00,0,0,1
IB308 (23),5,8,16:00,17:00,1,1,1
IB308 (23),5,9,17:00,18:00,1,1,1
IB308 (23),5,10,18:00,19:00,1,0,1
IB308 (23),5,11,18:30,21:30,1,1,1
IB308 (23),6,1,9:00,10:00,0,0,1
IB308 (23),6,2,10:00,11:00,1,1,1
IB308 (23),6,3,11:00,12:00,0,0,1
IB308 (23),6,4,12:00,13:00,0,0,1
IB308 (23),6,5,13:00,14:00,0,0,1
IB308 (23),6,6,14:00,15:00,0,0,1
IB308 (23),6,7,15:00,16:00,0,0,1
IB308 (23),6,8,16:00,17:00,0,0,1
IB308 (23),6,9,17:00,18:00,0,0,1
IB308 (23),6,10,18:00,19:00,0,0,1
IB308 (23),6,11,18:30,21:30,0,0,1
IB309 (50),1,1,9:00,10:00,1,1,1
IB309 (50),1,2,10:00,11:00,1,1,1
IB309 (50),1,3,11:00,12:00,1,0,1
IB309 (50),1,4,12:00,13:00,1,1,1
IB309 (50),1,5,13:00,14:00,0,0,1
IB309 (50),1,6,14:00,15:00,0,0,1
IB309 (50),1,7,15:00,16:00,0,0,1
IB309 (50),1,8,16:00,17:00,0,0,1
IB309 (50),1,9,17:00,18:00,0,0,1
IB309 (50),1,10,18:00,19:00,1,1,1
IB309 (50),1,11,18:30,21:30,1,1,1
IB309 (50),2,1,9:00,10:00,1,1,1
IB309 (50),2,2,10:00,11:00,1,1,1
IB309 (50),2,3,11:00,12:00,1,0,1
IB309 (50),2,4,12:00,13:00,1,1,1
IB309 (50),2,5,13:00,14:00,0,0,1
IB309 (50),2,6,14:00,15:00,1,1,1
IB309 (50),2,7,15:00,16:00,1,1,1
IB309 (50),2,8,16:00,17:00,1,1,1
IB309 (50),2,9,17:00,18:00,1,1,1
IB309 (50),2,10,18:00,19:00,0,0,1
IB309 (50),2,11,18:30,21:30,1,1,1
IB309 (50),3,1,9:00,10:00,0,0,1
IB309 (50),3,2,10:00,11:00,0,0,1
IB309 (50),3,3,11:00,12:00,1,1,1
IB309 (50),3,4,12:00,13:00,1,0,1
IB309 (50),3,5,13:00,14:00,1,1,1
IB309 (50),3,6,14:00,15:00,1,0,1
IB309 (50),3,7,15:00,16:00,0,0,1
IB309 (50),3,8,16:00,17:00,0,0,1
IB309 (50),3,9,17:00,18:00,0,0,1
IB309 (50),3,10,18:00,19:00,0,0,1
IB309 (50),3,11,18:30,21:30,0,0,1
IB309 (50),4,1,9:00,10:00,1,1,1
IB309 (50),4,2,10:00,11:00,1,1,1
IB309 (50),4,3,11:00,12:00,1,0,1
IB309 (50),4,4,12:00,13:00,1,1,1
IB309 (50),4,5,13:00,14:00,1,0,1
IB309 (50),4,6,14:00,15:00,1,1,1
IB309 (50),4,7,15:00,16:00,0,0,1
IB309 (50),4,8,16:00,17:00,1,1,1
IB309 (50),4,9,17:00,18:00,1,1,1
IB309 (50),4,10,18:00,19:00,1,1,1
IB309 (50),4,11,18:30,21:30,1,1,1
IB309 (50),5,1,9:00,10:00,0,0,1
IB309 (50),5,2,10:00,11:00,0,0,1
IB309 (50),5,3,11:00,12:00,1,1,1
IB309 (50),5,4,12:00,13:00,1,1,1
IB309 (50),5,5,13:00,14:00,1,1,1
IB309 (50),5,6,14:00,15:00,1,1,1
IB309 (50),5,7,15:00,16:00,1,1,1
IB309 (50),5,8,16:00,17:00,1,1,1
IB309 (50),5,9,17:00,18:00,0,0,1
IB309 (50),5,10,18:00,19:00,0,0,1
IB309 (50),5,11,18:30,21:30,0,0,1
IB309 (50),6,1,9:00,10:00,0,0,1
IB309 (50),6,2,10:00,11:00,0,0,1
IB309 (50),6,3,11:00,12:00,0,0,1
IB309 (50),6,4,12:00,13:00,0,0,1
IB309 (50),6,5,13:00,14:00,1,1,1
IB309 (50),6,6,14:00,15:00,1,1,1
IB309 (50),6,7,15:00,16:00,0,0,1
IB309 (50),6,8,16:00,17:00,0,0,1
IB309 (50),6,9,17:00,18:00,0,0,1
IB309 (50),6,10,18:00,19:00,0,0,1
IB309 (50),6,11,18:30,21:30,0,0,1
IB310 (22),1,1,9:00,10:00,1,1,1
IB310 (22),1,2,10:00,11:00,1,1,1
IB310 (22),1,3,11:00,12:00,1,1,1
IB310 (22),1,4,12:00,13:00,1,1,1
IB310 (22),1,5,13:00,14:00,1,1,1
IB310 (22),1,6,14:00,15:00,1,0,1
IB310 (22),1,7,15:00,16:00,0,0,1
IB310 (22),1,8,16:00,17:00,1,1,1
IB310 (22),1,9,17:00,18:00,1,1,1
IB310 (22),1,10,18:00,19:00,0,0,1
IB310 (22),1,11,18:30,21:30,1,1,1
IB310 (22),2,1,9:00,10:00,0,0,1
IB310 (22),2,2,10:00,11:00,0,0,1
IB310 (22),2,3,11:00,12:00,1,1,1
IB310 (22),2,4,12:00,13:00,1,1,1
IB310 (22),2,5,13:00,14:00,1,0,1
IB310 (22),2,6,14:00,15:00,1,1,1
IB310 (22),2,7,15:00,16:00,0,0,1
IB310 (22),2,8,16:00,17:00,0,0,1
IB310 (22),2,9,17:00,18:00,0,0,1
IB310 (22),2,10,18:00,19:00,0,0,1
IB310 (22),2,11,18:30,21:30,1,1,1
IB310 (22),3,1,9:00,10:00,1,1,1
IB310 (22),3,2,10:00,11:00,1,1,1
IB310 (22),3,3,11:00,12:00,1,1,1
IB310 (22),3,4,12:00,13:00,1,1,1
IB310 (22),3,5,13:00,14:00,0,0,1
IB310 (22),3,6,14:00,15:00,0,0,1
IB310 (22),3,7,15:00,16:00,0,0,1
IB310 (22),3,8,16:00,17:00,1,1,1
IB310 (22),3,9,17:00,18:00,1,1,1
IB310 (22),3,10,18:00,19:00,1,0,1
IB310 (22),3,11,18:30,21:30,1,1,1
IB310 (22),4,1,9:00,10:00,1,0,1
IB310 (22),4,2,10:00,11:00,1,1,1
IB310 (22),4,3,11:00,12:00,1,1,1
IB310 (22),4,4,12:00,13:00,1,1,1
IB310 (22),4,5,13:00,14:00,0,0,1
IB310 (22),4,6,14:00,15:00,0,0,1
IB310 (22),4,7,15:00,16:00,0,0,1
IB310 (22),4,8,16:00,17:00,0,0,1
IB310 (22),4,9,17:00,18:00,0,0,1
IB310 (22),4,10,18:00,19:00,0,0,1
IB310 (22),4,11,18:30,21:30,1,1,1
IB310 (22),5,1,9:00,10:00,0,0,1
IB310 (22),5,2,10:00,11:00,0,0,1
IB310 (22),5,3,11:00,12:00,1,1,1
IB310 (22),5,4,12:00,13:00,1,0,1
IB310 (22),5,5,13:00,14:00,1,1,1
IB310 (22),5,6,14:00,15:00,1,1,1
IB310 (22),5,7,15:00,16:00,1,1,1
IB310 (22),5,8,16:00,17:00,1,0,1
IB310 (22),5,9,17:00,18:00,1,1,1
IB310 (22),5,10,18:00,19:00,1,1,1
IB310 (22),5,11,18:30,21:30,0,0,1
IB310 (22),6,1,9:00,10:00,0,0,1
IB310 (22),6,2,10:00,11:00,1,1,1
IB310 (22),6,3,11:00,12:00,0,0,1
IB310 (22),6,4,12:00,13:00,1,1,1
IB310 (22),6,5,13:00,14:00,0,0,1
IB310 (22),6,6,14:00,15:00,0,0,1
IB310 (22),6,7,15:00,16:00,0,0,1
IB310 (22),6,8,16:00,17:00,0,0,1
IB310 (22),6,9,17:00,18:00,0,0,1
IB310 (22),6,10,18:00,19:00,0,0,1
IB310 (22),6,11,18:30,21:30,0,0,1
IB311 (22),1,1,9:00,10:00,1,1,1
IB311 (22),1,2,10:00,11:00,1,1,1
IB311 (22),1,3,11:00,12:00,1,1,1
IB311 (22),1,4,12:00,13:00,1,1,1
IB311 (22),1,5,13:00,14:00,1,1,1
IB311 (22),1,6,14:00,15:00,1,1,1
IB311 (22),1,7,15:00,16:00,1,1,1
IB311 (22),1,8,16:00,17:00,1,1,1
IB311 (22),1,9,17:00,18:00,1,1,1
IB311 (22),1,10,18:00,19:00,1,1,1
IB311 (22),1,11,18:30,21:30,1,1,1
IB311 (22),2,1,9:00,10:00,1,1,1
IB311 (22),2,2,10:00,11:00,1,1,1
IB311 (22),2,3,11:00,12:00,1,1,1
IB311 (22),2,4,12:00,13:00,1,1,1
IB311 (22),2,5,13:00,14:00,1,1,1
IB311 (22),2,6,14:00,15:00,1,1,1
IB311 (22),2,7,15:00,16:00,1,0,1
IB311 (22),2,8,16:00,17:00,1,1,1
IB311 (22),2,9,17:00,18:00,1,1,1
IB311 (22),2,10,18:00,19:00,1,1,1
IB311 (22),2,11,18:30,21:30,1,1,1
IB311 (22),3,1,9:00,10:00,1,1,1
IB311 (22),3,2,10:00,11:00,1,1,1
IB311 (22),3,3,11:00,12:00,1,1,1
IB311 (22),3,4,12:00,13:00,1,1,1
IB311 (22),3,5,13:00,14:00,0,0,1
IB311 (22),3,6,14:00,15:00,0,0,1
IB311 (22),3,7,15:00,16:00,0,0,1
IB311 (22),3,8,16:00,17:00,0,0,1
IB311 (22),3,9,17:00,18:00,1,0,1
IB311 (22),3,10,18:00,19:00,1,1,1
IB311 (22),3,11,18:30,21:30,0,0,1
IB311 (22),4,1,9:00,10:00,1,1,1
IB311 (22),4,2,10:00,11:00,1,1,1
IB311 (22),4,3,11:00,12:00,1,1,1
IB311 (22),4,4,12:00,13:00,1,0,1
IB311 (22),4,5,13:00,14:00,1,1,1
IB311 (22),4,6,14:00,15:00,1,1,1
IB311 (22),4,7,15:00,16:00,1,1,1
IB311 (22),4,8,16:00,17:00,1,1,1
IB311 (22),4,9,17:00,18:00,1,1,1
IB311 (22),4,10,18:00,19:00,1,1,1
IB311 (22),4,11,18:30,21:30,0,0,1
IB311 (22),5,1,9:00,10:00,0,0,1
IB311 (22),5,2,10:00,11:00,0,0,1
IB311 (22),5,3,11:00,12:00,1,0,1
IB311 (22),5,4,12:00,13:00,1,1,1
IB311 (22),5,5,13:00,14:00,1,1,1
IB311 (22),5,6,14:00,15:00,1,0,1
IB311 (22),5,7,15:00,16:00,0,0,1
IB311 (22),5,8,16:00,17:00,0,0,1
IB311 (22),5,9,17:00,18:00,0,0,1
IB311 (22),5,10,18:00,19:00,0,0,1
IB311 (22),5,11,18:30,21:30,1,1,1
IB311 (22),6,1,9:00,10:00,0,0,1
IB311 (22),6,2,10:00,11:00,0,0,1
IB311 (22),6,3,11:00,12:00,0,0,1
IB311 (22),6,4,12:00,13:00,1,1,1
IB311 (22),6,5,13:00,14:00,0,0,1
IB311 (22),6,6,14:00,15:00,0,0,1
IB311 (22),6,7,15:00,16:00,0,0,1
IB311 (22),6,8,16:00,17:00,0,0,1
IB311 (22),6,9,17:00,18:00,0,0,1
IB311 (22),6,10,18:00,19:00,1,1,1
IB311 (22),6,11,18:30,21:30,0,0,1
IB313 (22),1,1,9:00,10:00,0,0,1
IB313 (22),1,2,10:00,11:00,0,0,1
IB313 (22),1,3,11:00,12:00,0,0,1
IB313 (22),1,4,12:00,13:00,1,1,1
IB313 (22),1,5,13:00,14:00,1,1,1
IB313 (22),1,6,14:00,15:00,1,1,1
IB313 (22),1,7,15:00,16:00,1,1,1
IB313 (22),1,8,16:00,17:00,1,1,1
IB313 (22),1,9,17:00,18:00,1,1,1
IB313 (22),1,10,18:00,19:00,1,1,1
IB313 (22),1,11,18:30,21:30,1,0,1
IB313 (22),2,1,9:00,10:00,1,1,1
IB313 (22),2,2,10:00,11:00,1,0,1
IB313 (22),2,3,11:00,12:00,1,1,1
IB313 (22),2,4,12:00,13:00,1,0,1
IB313 (22),2,5,13:00,14:00,0,0,1
IB313 (22),2,6,14:00,15:00,0,0,1
IB313 (22),2,7,15:00,16:00,0,0,1
IB313 (22),2,8,16:00,17:00,0,0,1
IB313 (22),2,9,17:00,18:00,0,0,1
IB313 (22),2,10,18:00,19:00,0,0,1
IB313 (22),2,11,18:30,21:30,1,1,1
IB313 (22),3,1,9:00,10:00,1,1,1
IB313 (22),3,2,10:00,11:00,1,1,1
IB313 (22),3,3,11:00,12:00,1,1,1
IB313 (22),3,4,12:00,13:00,1,1,1
IB313 (22),3,5,13:00,14:00,1,1,1
IB313 (22),3,6,14:00,15:00,1,1,1
IB313 (22),3,7,15:00,16:00,0,0,1
IB313 (22),3,8,16:00,17:00,0,0,1
IB313 (22),3,9,17:00,18:00,0,0,1
IB313 (22),3,10,18:00,19:00,1,1,1
IB313 (22),3,11,18:30,21:30,1,1,1
IB313 (22),4,1,9:00,10:00,1,0,1
IB313 (22),4,2,10:00,11:00,1,1,1
IB313 (22),4,3,11:00,12:00,1,1,1
IB313 (22),4,4,12:00,13:00,1,1,1
IB313 (22),4,5,13:00,14:00,1,1,1
IB313 (22),4,6,14:00,15:00,1,1,1
IB313 (22),4,7,15:00,16:00,1,1,1
IB313 (22),4,8,16:00,17:00,1,1,1
IB313 (22),4,9,17:00,18:00,0,0,1
IB313 (22),4,10,18:00,19:00,0,0,1
IB313 (22),4,11,18:30,21:30,1,0,1
IB313 (22),5,1,9:00,10:00,1,1,1
IB313 (22),5,2,10:00,11:00,1,1,1
IB313 (22),5,3,11:00,12:00,1,1,1
IB313 (22),5,4,12:00,13:00,1,0,1
IB313 (22),5,5,13:00,14:00,0,0,1
IB313 (22),5,6,14:00,15:00,0,0,1
IB313 (22),5,7,15:00,16:00,0,0,1
IB313 (22),5,8,16:00,17:00,0,0,1
IB313 (22),5,9,17:00,18:00,0,0,1
IB313 (22),5,10,18:00,19:00,0,0,1
IB313 (22),5,11,18:30,21:30,1,1,1
IB313 (22),6,1,9:00,10:00,0,0,1
IB313 (22),6,2,10:00,11:00,1,1,1
IB313 (22),6,3,11:00,12:00,0,0,1
IB313 (22),6,4,12:00,13:00,0,0,1
IB313 (22),6,5,13:00,14:00,1,1,1
IB313 (22),6,6,14:00,15:00,0,0,1
IB313 (22),6,7,15:00,16:00,0,0,1
IB313 (22),6,8,16:00,17:00,0,0,1
IB313 (22),6,9,17:00,18:00,0,0,1
IB313 (22),6,10,18:00,19:00,1,1,1
IB313 (22),6,11,18:30,21:30,0,0,1
IB316 (50),1,1,9:00,10:00,1,1,1
IB316 (50),1,2,10:00,11:00,1,1,1
IB316 (50),1,3,11:00,12:00,1,0,1
IB316 (50),1,4,12:00,13:00,1,0,1
IB316 (50),1,5,13:00,14:00,0,0,1
IB316 (50),1,6,14:00,15:00,0,0,1
IB316 (50),1,7,15:00,16:00,0,0,1
IB316 (50),1,8,16:00,17:00,0,0,1
IB316 (50),1,9,17:00,18:00,0,0,1
IB316 (50),1,10,18:00,19:00,0,0,1
IB316 (50),1,11,18:30,21:30,0,0,1
IB316 (50),2,1,9:00,10:00,1,1,1
IB316 (50),2,2,10:00,11:00,1,1,1
IB316 (50),2,3,11:00,12:00,1,1,1
IB316 (50),2,4,12:00,13:00,1,1,1
IB316 (50),2,5,13:00,14:00,1,1,1
IB316 (50),2,6,14:00,15:00,1,1,1
IB316 (50),2,7,15:00,16:00,1,1,1
IB316 (50),2,8,16:00,17:00,1,1,1
IB316 (50),2,9,17:00,18:00,1,1,1
IB316 (50),2,10,18:00,19:00,1,1,1
IB316 (50),2,11,18:30,21:30,0,0,1
IB316 (50),3,1,9:00,10:00,1,1,1
IB316 (50),3,2,10:00,11:00,1,1,1
IB316 (50),3,3,11:00,12:00,1,1,1
IB316 (50),3,4,12:00,13:00,1,0,1
IB316 (50),3,5,13:00,14:00,0,0,1
IB316 (50),3,6,14:00,15:00,0,0,1
IB316 (50),3,7,15:00,16:00,0,0,1
IB316 (50),3,8,16:00,17:00,0,0,1
IB316 (50),3,9,17:00,18:00,0,0,1
IB316 (50),3,10,18:00,19:00,1,1,1
IB316 (50),3,11,18:30,21:30,1,1,1
IB316 (50),4,1,9:00,10:00,0,0,1
IB316 (50),4,2,10:00,11:00,0,0,1
IB316 (50),4,3,11:00,12:00,1,1,1
IB316 (50),4,4,12:00,13:00,1,0,1
IB316 (50),4,5,13:00,14:00,1,0,1
IB316 (50),4,6,14:00,15:00,1,1,1
IB316 (50),4,7,15:00,16:00,0,0,1
IB316 (50),4,8,16:00,17:00,0,0,1
IB316 (50),4,9,17:00,18:00,0,0,1
IB316 (50),4,10,18:00,19:00,1,1,1
IB316 (50),4,11,18:30,21:30,1,1,1
IB316 (50),5,1,9:00,10:00,1,1,1
IB316 (50),5,2,10:00,11:00,1,1,1
IB316 (50),5,3,11:00,12:00,1,0,1
IB316 (50),5,4,12:00,13:00,1,1,1
IB316 (50),5,5,13:00,14:00,0,0,1
IB316 (50),5,6,14:00,15:00,0,0,1
IB316 (50),5,7,15:00,16:00,0,0,1
IB316 (50),5,8,16:00,17:00,0,0,1
IB316 (50),5,9,17:00,18:00,0,0,1
IB316 (50),5,10,18:00,19:00,0,0,1
IB316 (50),5,11,18:30,21:30,1,0,1
IB316 (50),6,1,9:00,10:00,0,0,1
IB316 (50),6,2,10:00,11:00,0,0,1
