,room,day,period,startTime,endTime,status,attendance,semester,partOfDay
928,ATB312(26),1,6,14:00,15:00,1,1,1,2
929,ATB312(26),1,7,15:00,16:00,1,0,1,4
930,ATB312(26),1,8,16:00,17:00,1,1,1,3
931,ATB312(26),1,9,17:00,18:00,1,1,1,3
932,ATB312(26),1,10,18:00,19:00,1,1,1,4
933,ATB312(26),1,11,18:30,21:30,1,1,1,4
934,ATB312(26),2,1,9:00,10:00,1,1,1,1
935,ATB312(26),2,2,10:00,11:00,1,0,1,1
936,ATB312(26),2,3,11:00,12:00,1,1,1,1
937,ATB312(26),2,4,12:00,13:00,1,1,1,2
938,ATB312(26),2,5,13:00,14:00,1,1,1,2
939,ATB312(26),2,6,14:00,15:00,1,1,1,2
940,ATB312(26),2,7,15:00,16:00,0,0,1,4
941,ATB312(26),2,8,16:00,17:00,1,1,1,3
942,ATB312(26),2,9,17:00,18:00,1,1,1,3
943,ATB312(26),2,10,18:00,19:00,1,1,1,4
944,ATB312(26),2,11,18:30,21:30,1,1,1,4
945,ATB312(26),3,1,9:00,10:00,0,0,1,1
946,ATB312(26),3,2,10:00,11:00,1,1,1,1
947,ATB312(26),3,3,11:00,12:00,1,1,1,1
948,ATB312(26),3,4,12:00,13:00,1,1,1,2
949,ATB312(26),3,5,13:00,14:00,1,1,1,2
950,ATB312(26),3,6,14:00,15:00,0,0,1,2
951,ATB312(26),3,7,15:00,16:00,0,0,1,4
952,ATB312(26),3,8,16:00,17:00,0,0,1,3
953,ATB312(26),3,9,17:00,18:00,1,1,1,3
954,ATB312(26),3,10,18:00,19:00,1,1,1,4
955,ATB312(26),3,11,18:30,21:30,0,0,1,4
956,ATB312(26),4,1,9:00,10:00,1,1,1,1
957,ATB312(26),4,2,10:00,11:00,1,1,1,1
958,ATB312(26),4,3,11:00,12:00,1,0,1,1
959,ATB312(26),4,4,12:00,13:00,1,1,1,2
960,ATB312(26),4,5,13:00,14:00,1,0,1,2
961,ATB312(26),4,6,14:00,15:00,1,0,1,2
962,ATB312(26),4,7,15:00,16:00,1,0,1,4
963,ATB312(26),4,8,16:00,17:00,1,1,1,3
964,ATB312(26),4,9,17:00,18:00,1,1,1,3
965,ATB312(26),4,10,18:00,19:00,1,1,1,4
966,ATB312(26),4,11,18:30,21:30,1,1,1,4
967,ATB312(26),5,1,9:00,10:00,1,1,1,1
968,ATB312(26),5,2,10:00,11:00,1,1,1,1
969,ATB312(26),5,3,11:00,12:00,1,1,1,1
970,ATB312(26),5,4,12:00,13:00,1,1,1,2
971,ATB312(26),5,5,13:00,14:00,0,0,1,2
972,ATB312(26),5,6,14:00,15:00,0,0,1,2
973,ATB312(26),5,7,15:00,16:00,1,1,1,4
974,ATB312(26),5,8,16:00,17:00,1,1,1,3
975,ATB312(26),5,9,17:00,18:00,1,1,1,3
976,ATB312(26),5,10,18:00,19:00,1,1,1,4
977,ATB312(26),5,11,18:30,21:30,1,1,1,4
978,ATB312(26),6,1,9:00,10:00,0,0,1,1
979,ATB312(26),6,2,10:00,11:00,1,1,1,1
980,ATB312(26),6,3,11:00,12:00,1,1,1,1
981,ATB312(26),6,4,12:00,13:00,0,0,1,2
982,ATB312(26),6,5,13:00,14:00,0,0,1,2
983,ATB312(26),6,6,14:00,15:00,0,0,1,2
984,ATB312(26),6,7,15:00,16:00,0,0,1,4
985,ATB312(26),6,8,16:00,17:00,0,0,1,3
986,ATB312(26),6,9,17:00,18:00,0,0,1,3
987,ATB312(26),6,10,18:00,19:00,0,0,1,4
988,ATB312(26),6,11,18:30,21:30,0,0,1,4
989,ATB314(26),1,1,9:00,10:00,0,0,1,1
990,ATB314(26),1,2,10:00,11:00,1,1,1,1
991,ATB314(26),1,3,11:00,12:00,1,1,1,1
992,ATB314(26),1,4,12:00,13:00,1,1,1,2
993,ATB314(26),1,5,13:00,14:00,1,1,1,2
994,ATB314(26),1,6,14:00,15:00,0,0,1,2
995,ATB314(26),1,7,15:00,16:00,0,0,1,4
996,ATB314(26),1,8,16:00,17:00,0,0,1,3
997,ATB314(26),1,9,17:00,18:00,0,0,1,3
998,ATB314(26),1,10,18:00,19:00,1,0,1,4
999,ATB314(26),1,11,18:30,21:30,1,0,1,4
1000,ATB314(26),2,1,9:00,10:00,1,0,1,1
1001,ATB314(26),2,2,10:00,11:00,1,1,1,1
1002,ATB314(26),2,3,11:00,12:00,1,1,1,1
1003,ATB314(26),2,4,12:00,13:00,1,1,1,2
1004,ATB314(26),2,5,13:00,14:00,0,0,1,2
1005,ATB314(26),2,6,14:00,15:00,0,0,1,2
1006,ATB314(26),2,7,15:00,16:00,0,0,1,4
1007,ATB314(26),2,8,16:00,17:00,0,0,1,3
1008,ATB314(26),2,9,17:00,18:00,0,0,1,3
1009,ATB314(26),2,10,18:00,19:00,0,0,1,4
1010,ATB314(26),2,11,18:30,21:30,1,1,1,4
1011,ATB314(26),3,1,9:00,10:00,1,1,1,1
1012,ATB314(26),3,2,10:00,11:00,1,1,1,1
1013,ATB314(26),3,3,11:00,12:00,1,1,1,1
1014,ATB314(26),3,4,12:00,13:00,1,1,1,2
1015,ATB314(26),3,5,13:00,14:00,0,0,1,2
1016,ATB314(26),3,6,14:00,15:00,0,0,1,2
1017,ATB314(26),3,7,15:00,16:00,1,0,1,4
1018,ATB314(26),3,8,16:00,17:00,1,1,1,3
1019,ATB314(26),3,9,17:00,18:00,0,0,1,3
1020,ATB314(26),3,10,18:00,19:00,1,1,1,4
1021,ATB314(26),3,11,18:30,21:30,1,1,1,4
1022,ATB314(26),4,1,9:00,10:00,1,1,1,1
1023,ATB314(26),4,2,10:00,11:00,1,1,1,1
1024,ATB314(26),4,3,11:00,12:00,1,1,1,1
1025,ATB314(26),4,4,12:00,13:00,1,1,1,2
1026,ATB314(26),4,5,13:00,14:00,0,0,1,2
1027,ATB314(26),4,6,14:00,15:00,1,1,1,2
1028,ATB314(26),4,7,15:00,16:00,1,1,1,4
1029,ATB314(26),4,8,16:00,17:00,1,1,1,3
1030,ATB314(26),4,9,17:00,18:00,1,1,1,3
1031,ATB314(26),4,10,18:00,19:00,1,1,1,4
1032,ATB314(26),4,11,18:30,21:30,1,0,1,4
1033,ATB314(26),5,1,9:00,10:00,1,1,1,1
1034,ATB314(26),5,2,10:00,11:00,1,1,1,1
1035,ATB314(26),5,3,11:00,12:00,1,1,1,1
1036,ATB314(26),5,4,12:00,13:00,1,1,1,2
1037,ATB314(26),5,5,13:00,14:00,0,0,1,2
1038,ATB314(26),5,6,14:00,15:00,0,0,1,2
1039,ATB314(26),5,7,15:00,16:00,0,0,1,4
1040,ATB314(26),5,8,16:00,17:00,1,1,1,3
1041,ATB314(26),5,9,17:00,18:00,1,1,1,3
1042,ATB314(26),5,10,18:00,19:00,1,1,1,4
1043,ATB314(26),5,11,18:30,21:30,1,1,1,4
1044,ATB314(26),6,1,9:00,10:00,0,0,1,1
1045,ATB314(26),6,2,10:00,11:00,0,0,1,1
1046,ATB314(26),6,3,11:00,12:00,0,0,1,1
1047,ATB314(26),6,4,12:00,13:00,0,0,1,2
1048,ATB314(26),6,5,13:00,14:00,0,0,1,2
1049,ATB314(26),6,6,14:00,15:00,0,0,1,2
1050,ATB314(26),6,7,15:00,16:00,0,0,1,4
1051,ATB314(26),6,8,16:00,17:00,0,0,1,3
1052,ATB314(26),6,9,17:00,18:00,0,0,1,3
1053,ATB314(26),6,10,18:00,19:00,1,0,1,4
1054,ATB314(26),6,11,18:30,21:30,0,0,1,4
1055,Harvard306(400),1,1,9:00,10:00,1,0,1,1
1056,Harvard306(400),1,2,10:00,11:00,1,1,1,1
1057,Harvard306(400),1,3,11:00,12:00,1,1,1,1
1058,Harvard306(400),1,4,12:00,13:00,1,1,1,2
1059,Harvard306(400),1,5,13:00,14:00,0,0,1,2
1060,Harvard306(400),1,6,14:00,15:00,0,0,1,2
1061,Harvard306(400),1,7,15:00,16:00,0,0,1,4
1062,Harvard306(400),1,8,16:00,17:00,0,0,1,3
1063,Harvard306(400),1,9,17:00,18:00,0,0,1,3
1064,Harvard306(400),1,10,18:00,19:00,1,1,1,4
1065,Harvard306(400),1,11,18:30,21:30,1,1,1,4
1066,Harvard306(400),2,1,9:00,10:00,1,1,1,1
1067,Harvard306(400),2,2,10:00,11:00,1,0,1,1
1068,Harvard306(400),2,3,11:00,12:00,1,1,1,1
1069,Harvard306(400),2,4,12:00,13:00,1,1,1,2
1070,Harvard306(400),2,5,13:00,14:00,1,1,1,2
1071,Harvard306(400),2,6,14:00,15:00,1,1,1,2
1072,Harvard306(400),2,7,15:00,16:00,1,1,1,4
1073,Harvard306(400),2,8,16:00,17:00,1,1,1,3
1074,Harvard306(400),2,9,17:00,18:00,1,1,1,3
1075,Harvard306(400),2,10,18:00,19:00,1,1,1,4
1076,Harvard306(400),2,11,18:30,21:30,0,0,1,4
1077,Harvard306(400),3,1,9:00,10:00,1,1,1,1
1078,Harvard306(400),3,2,10:00,11:00,1,0,1,1
1079,Harvard306(400),3,3,11:00,12:00,1,1,1,1
1080,Harvard306(400),3,4,12:00,13:00,1,1,1,2
1081,Harvard306(400),3,5,13:00,14:00,1,1,1,2
1082,Harvard306(400),3,6,14:00,15:00,1,1,1,2
1083,Harvard306(400),3,7,15:00,16:00,1,1,1,4
1084,Harvard306(400),3,8,16:00,17:00,1,1,1,3
1085,Harvard306(400),3,9,17:00,18:00,0,0,1,3
1086,Harvard306(400),3,10,18:00,19:00,0,0,1,4
1087,Harvard306(400),3,11,18:30,21:30,1,1,1,4
1088,Harvard306(400),4,1,9:00,10:00,1,1,1,1
1089,Harvard306(400),4,2,10:00,11:00,1,1,1,1
1090,Harvard306(400),4,3,11:00,12:00,1,0,1,1
1091,Harvard306(400),4,4,12:00,13:00,1,1,1,2
1092,Harvard306(400),4,5,13:00,14:00,0,0,1,2
1093,Harvard306(400),4,6,14:00,15:00,1,1,1,2
1094,Harvard306(400),4,7,15:00,16:00,1,1,1,4
1095,Harvard306(400),4,8,16:00,17:00,1,1,1,3
1096,Harvard306(400),4,9,17:00,18:00,1,1,1,3
1097,Harvard306(400),4,10,18:00,19:00,1,1,1,4
1098,Harvard306(400),4,11,18:30,21:30,1,1,1,4
1099,Harvard306(400),5,1,9:00,10:00,1,1,1,1
1100,Harvard306(400),5,2,10:00,11:00,1,1,1,1
1101,Harvard306(400),5,3,11:00,12:00,1,1,1,1
1102,Harvard306(400),5,4,12:00,13:00,1,0,1,2
1103,Harvard306(400),5,5,13:00,14:00,1,0,1,2
1104,Harvard306(400),5,6,14:00,15:00,1,1,1,2
1105,Harvard306(400),5,7,15:00,16:00,0,0,1,4
1106,Harvard306(400),5,8,16:00,17:00,0,0,1,3
1107,Harvard306(400),5,9,17:00,18:00,1,1,1,3
1108,Harvard306(400),5,10,18:00,19:00,1,0,1,4
1109,Harvard306(400),5,11,18:30,21:30,1,1,1,4
1110,Harvard306(400),6,1,9:00,10:00,1,1,1,1
1111,Harvard306(400),6,2,10:00,11:00,0,0,1,1
1112,Harvard306(400),6,3,11:00,12:00,0,0,1,1
1113,Harvard306(400),6,4,12:00,13:00,0,0,1,2
1114,Harvard306(400),6,5,13:00,14:00,0,0,1,2
1115,Harvard306(400),6,6,14:00,15:00,0,0,1,2
1116,Harvard306(400),6,7,15:00,16:00,0,0,1,4
1117,Harvard306(400),6,8,16:00,17:00,0,0,1,3
1118,Harvard306(400),6,9,17:00,18:00,0,0,1,3
1119,Harvard306(400),6,10,18:00,19:00,0,0,1,4
1120,Harvard306(400),6,11,18:30,21:30,0,0,1,4
1121,IB101(20),1,1,9:00,10:00,1,1,1,1
1122,IB101(20),1,2,10:00,11:00,1,1,1,1
1123,IB101(20),1,3,11:00,12:00,1,1,1,1
1124,IB101(20),1,4,12:00,13:00,1,1,1,2
1125,IB101(20),1,5,13:00,14:00,1,1,1,2
1126,IB101(20),1,6,14:00,15:00,1,1,1,2
1127,IB101(20),1,7,15:00,16:00,0,0,1,4
1128,IB101(20),1,8,16:00,17:00,0,0,1,3
1129,IB101(20),1,9,17:00,18:00,0,0,1,3
1130,IB101(20),1,10,18:00,19:00,0,0,1,4
1131,IB101(20),1,11,18:30,21:30,0,0,1,4
1132,IB101(20),2,1,9:00,10:00,1,0,1,1
1133,IB101(20),2,2,10:00,11:00,1,0,1,1
1134,IB101(20),2,3,11:00,12:00,1,0,1,1
1135,IB101(20),2,4,12:00,13:00,1,1,1,2
1136,IB101(20),2,5,13:00,14:00,0,0,1,2
1137,IB101(20),2,6,14:00,15:00,0,0,1,2
1138,IB101(20),2,7,15:00,16:00,0,0,1,4
1139,IB101(20),2,8,16:00,17:00,0,0,1,3
1140,IB101(20),2,9,17:00,18:00,0,0,1,3
1141,IB101(20),2,10,18:00,19:00,0,0,1,4
1142,IB101(20),2,11,18:30,21:30,0,0,1,4
1143,IB101(20),3,1,9:00,10:00,1,1,1,1
1144,IB101(20),3,2,10:00,11:00,1,1,1,1
1145,IB101(20),3,3,11:00,12:00,1,0,1,1
1146,IB101(20),3,4,12:00,13:00,1,1,1,2
1147,IB101(20),3,5,13:00,14:00,1,1,1,2
1148,IB101(20),3,6,14:00,15:00,1,1,1,2
1149,IB101(20),3,7,15:00,16:00,0,0,1,4
1150,IB101(20),3,8,16:00,17:00,0,0,1,3
1151,IB101(20),3,9,17:00,18:00,1,0,1,3
1152,IB101(20),3,10,18:00,19:00,1,1,1,4
1153,IB101(20),3,11,18:30,21:30,1,0,1,4
1154,IB101(20),4,1,9:00,10:00,1,1,1,1
1155,IB101(20),4,2,10:00,11:00,1,1,1,1
1156,IB101(20),4,3,11:00,12:00,1,1,1,1
1157,IB101(20),4,4,12:00,13:00,1,0,1,2
1158,IB101(20),4,5,13:00,14:00,0,0,1,2
1159,IB101(20),4,6,14:00,15:00,0,0,1,2
1160,IB101(20),4,7,15:00,16:00,0,0,1,4
1161,IB101(20),4,8,16:00,17:00,0,0,1,3
1162,IB101(20),4,9,17:00,18:00,0,0,1,3
1163,IB101(20),4,10,18:00,19:00,0,0,1,4
1164,IB101(20),4,11,18:30,21:30,1,1,1,4
1165,IB101(20),5,1,9:00,10:00,0,0,1,1
1166,IB101(20),5,2,10:00,11:00,1,1,1,1
1167,IB101(20),5,3,11:00,12:00,1,1,1,1
1168,IB101(20),5,4,12:00,13:00,1,1,1,2
1169,IB101(20),5,5,13:00,14:00,1,0,1,2
1170,IB101(20),5,6,14:00,15:00,0,0,1,2
1171,IB101(20),5,7,15:00,16:00,1,1,1,4
1172,IB101(20),5,8,16:00,17:00,1,1,1,3
1173,IB101(20),5,9,17:00,18:00,0,0,1,3
1174,IB101(20),5,10,18:00,19:00,0,0,1,4
1175,IB101(20),5,11,18:30,21:30,1,1,1,4
1176,IB101(20),6,1,9:00,10:00,1,1,1,1
1177,IB101(20),6,2,10:00,11:00,0,0,1,1
1178,IB101(20),6,3,11:00,12:00,0,0,1,1
1179,IB101(20),6,4,12:00,13:00,0,0,1,2
1180,IB101(20),6,5,13:00,14:00,0,0,1,2
1181,IB101(20),6,6,14:00,15:00,0,0,1,2
1182,IB101(20),6,7,15:00,16:00,0,0,1,4
1183,IB101(20),6,8,16:00,17:00,0,0,1,3
1184,IB101(20),6,9,17:00,18:00,0,0,1,3
1185,IB101(20),6,10,18:00,19:00,0,0,1,4
1186,IB101(20),6,11,18:30,21:30,0,0,1,4
1187,IB202 (21) CL,1,1,9:00,10:00,1,1,1,1
1188,IB202 (21) CL,1,2,10:00,11:00,1,0,1,1
1189,IB202 (21) CL,1,3,11:00,12:00,1,1,1,1
1190,IB202 (21) CL,1,4,12:00,13:00,1,1,1,2
1191,IB202 (21) CL,1,5,13:00,14:00,1,1,1,2
1192,IB202 (21) CL,1,6,14:00,15:00,1,1,1,2
1193,IB202 (21) CL,1,7,15:00,16:00,0,0,1,4
1194,IB202 (21) CL,1,8,16:00,17:00,0,0,1,3
1195,IB202 (21) CL,1,9,17:00,18:00,0,0,1,3
1196,IB202 (21) CL,1,10,18:00,19:00,0,0,1,4
1197,IB202 (21) CL,1,11,18:30,21:30,1,1,1,4
1198,IB202 (21) CL,2,1,9:00,10:00,1,1,1,1
1199,IB202 (21) CL,2,2,10:00,11:00,1,1,1,1
1200,IB202 (21) CL,2,3,11:00,12:00,1,1,1,1
1201,IB202 (21) CL,2,4,12:00,13:00,1,1,1,2
1202,IB202 (21) CL,2,5,13:00,14:00,0,0,1,2
1203,IB202 (21) CL,2,6,14:00,15:00,1,1,1,2
1204,IB202 (21) CL,2,7,15:00,16:00,1,1,1,4
1205,IB202 (21) CL,2,8,16:00,17:00,0,0,1,3
1206,IB202 (21) CL,2,9,17:00,18:00,0,0,1,3
1207,IB202 (21) CL,2,10,18:00,19:00,1,1,1,4
1208,IB202 (21) CL,2,11,18:30,21:30,1,1,1,4
1209,IB202 (21) CL,3,1,9:00,10:00,1,1,1,1
1210,IB202 (21) CL,3,2,10:00,11:00,1,0,1,1
1211,IB202 (21) CL,3,3,11:00,12:00,1,0,1,1
1212,IB202 (21) CL,3,4,12:00,13:00,1,1,1,2
1213,IB202 (21) CL,3,5,13:00,14:00,0,0,1,2
1214,IB202 (21) CL,3,6,14:00,15:00,0,0,1,2
1215,IB202 (21) CL,3,7,15:00,16:00,1,1,1,4
1216,IB202 (21) CL,3,8,16:00,17:00,1,0,1,3
1217,IB202 (21) CL,3,9,17:00,18:00,1,1,1,3
1218,IB202 (21) CL,3,10,18:00,19:00,1,1,1,4
1219,IB202 (21) CL,3,11,18:30,21:30,1,1,1,4
1220,IB202 (21) CL,4,1,9:00,10:00,1,1,1,1
1221,IB202 (21) CL,4,2,10:00,11:00,1,1,1,1
1222,IB202 (21) CL,4,3,11:00,12:00,1,1,1,1
1223,IB202 (21) CL,4,4,12:00,13:00,1,1,1,2
1224,IB202 (21) CL,4,5,13:00,14:00,1,1,1,2
1225,IB202 (21) CL,4,6,14:00,15:00,1,1,1,2
1226,IB202 (21) CL,4,7,15:00,16:00,0,0,1,4
1227,IB202 (21) CL,4,8,16:00,17:00,0,0,1,3
1228,IB202 (21) CL,4,9,17:00,18:00,0,0,1,3
1229,IB202 (21) CL,4,10,18:00,19:00,0,0,1,4
1230,IB202 (21) CL,4,11,18:30,21:30,1,1,1,4
1231,IB202 (21) CL,5,1,9:00,10:00,1,1,1,1
1232,IB202 (21) CL,5,2,10:00,11:00,1,1,1,1
1233,IB202 (21) CL,5,3,11:00,12:00,1,1,1,1
1234,IB202 (21) CL,5,4,12:00,13:00,1,1,1,2
1235,IB202 (21) CL,5,5,13:00,14:00,0,0,1,2
1236,IB202 (21) CL,5,6,14:00,15:00,0,0,1,2
1237,IB202 (21) CL,5,7,15:00,16:00,1,1,1,4
1238,IB202 (21) CL,5,8,16:00,17:00,1,1,1,3
1239,IB202 (21) CL,5,9,17:00,18:00,1,1,1,3
1240,IB202 (21) CL,5,10,18:00,19:00,1,1,1,4
1241,IB202 (21) CL,5,11,18:30,21:30,1,1,1,4
1242,IB202 (21) CL,6,1,9:00,10:00,0,0,1,1
1243,IB202 (21) CL,6,2,10:00,11:00,0,0,1,1
1244,IB202 (21) CL,6,3,11:00,12:00,0,0,1,1
1245,IB202 (21) CL,6,4,12:00,13:00,0,0,1,2
1246,IB202 (21) CL,6,5,13:00,14:00,0,0,1,2
1247,IB202 (21) CL,6,6,14:00,15:00,0,0,1,2
1248,IB202 (21) CL,6,7,15:00,16:00,0,0,1,4
1249,IB202 (21) CL,6,8,16:00,17:00,0,0,1,3
1250,IB202 (21) CL,6,9,17:00,18:00,0,0,1,3
1251,IB202 (21) CL,6,10,18:00,19:00,0,0,1,4
1252,IB202 (21) CL,6,11,18:30,21:30,0,0,1,4
1253,IB208 (20) CL,1,1,9:00,10:00,1,1,1,1
1254,IB208 (20) CL,1,2,10:00,11:00,1,0,1,1
1255,IB208 (20) CL,1,3,11:00,12:00,1,1,1,1
1256,IB208 (20) CL,1,4,12:00,13:00,1,1,1,2
1257,IB208 (20) CL,1,5,13:00,14:00,0,0,1,2
1258,IB208 (20) CL,1,6,14:00,15:00,0,0,1,2
1259,IB208 (20) CL,1,7,15:00,16:00,0,0,1,4
1260,IB208 (20) CL,1,8,16:00,17:00,0,0,1,3
1261,IB208 (20) CL,1,9,17:00,18:00,0,0,1,3
1262,IB208 (20) CL,1,10,18:00,19:00,0,0,1,4
1263,IB208 (20) CL,1,11,18:30,21:30,1,1,1,4
1264,IB208 (20) CL,2,1,9:00,10:00,1,1,1,1
1265,IB208 (20) CL,2,2,10:00,11:00,1,1,1,1
1266,IB208 (20) CL,2,3,11:00,12:00,1,1,1,1
1267,IB208 (20) CL,2,4,12:00,13:00,1,1,1,2
1268,IB208 (20) CL,2,5,13:00,14:00,0,0,1,2
1269,IB208 (20) CL,2,6,14:00,15:00,0,0,1,2
1270,IB208 (20) CL,2,7,15:00,16:00,0,0,1,4
1271,IB208 (20) CL,2,8,16:00,17:00,0,0,1,3
1272,IB208 (20) CL,2,9,17:00,18:00,0,0,1,3
1273,IB208 (20) CL,2,10,18:00,19:00,1,1,1,4
1274,IB208 (20) CL,2,11,18:30,21:30,1,1,1,4
1275,IB208 (20) CL,3,1,9:00,10:00,1,0,1,1
1276,IB208 (20) CL,3,2,10:00,11:00,1,1,1,1
1277,IB208 (20) CL,3,3,11:00,12:00,1,1,1,1
1278,IB208 (20) CL,3,4,12:00,13:00,1,1,1,2
1279,IB208 (20) CL,3,5,13:00,14:00,1,1,1,2
1280,IB208 (20) CL,3,6,14:00,15:00,1,1,1,2
1281,IB208 (20) CL,3,7,15:00,16:00,1,1,1,4
1282,IB208 (20) CL,3,8,16:00,17:00,1,0,1,3
1283,IB208 (20) CL,3,9,17:00,18:00,1,1,1,3
1284,IB208 (20) CL,3,10,18:00,19:00,1,1,1,4
1285,IB208 (20) CL,3,11,18:30,21:30,1,1,1,4
1286,IB208 (20) CL,4,1,9:00,10:00,0,0,1,1
1287,IB208 (20) CL,4,2,10:00,11:00,1,1,1,1
1288,IB208 (20) CL,4,3,11:00,12:00,1,0,1,1
1289,IB208 (20) CL,4,4,12:00,13:00,1,1,1,2
1290,IB208 (20) CL,4,5,13:00,14:00,1,1,1,2
1291,IB208 (20) CL,4,6,14:00,15:00,0,0,1,2
1292,IB208 (20) CL,4,7,15:00,16:00,0,0,1,4
1293,IB208 (20) CL,4,8,16:00,17:00,0,0,1,3
1294,IB208 (20) CL,4,9,17:00,18:00,0,0,1,3
1295,IB208 (20) CL,4,10,18:00,19:00,1,1,1,4
1296,IB208 (20) CL,4,11,18:30,21:30,1,1,1,4
1297,IB208 (20) CL,5,1,9:00,10:00,1,1,1,1
1298,IB208 (20) CL,5,2,10:00,11:00,1,1,1,1
1299,IB208 (20) CL,5,3,11:00,12:00,1,1,1,1
1300,IB208 (20) CL,5,4,12:00,13:00,1,1,1,2
1301,IB208 (20) CL,5,5,13:00,14:00,0,0,1,2
1302,IB208 (20) CL,5,6,14:00,15:00,0,0,1,2
1303,IB208 (20) CL,5,7,15:00,16:00,0,0,1,4
1304,IB208 (20) CL,5,8,16:00,17:00,1,1,1,3
1305,IB208 (20) CL,5,9,17:00,18:00,1,1,1,3
1306,IB208 (20) CL,5,10,18:00,19:00,1,1,1,4
1307,IB208 (20) CL,5,11,18:30,21:30,1,0,1,4
1308,IB208 (20) CL,6,1,9:00,10:00,0,0,1,1
1309,IB208 (20) CL,6,2,10:00,11:00,1,1,1,1
1310,IB208 (20) CL,6,3,11:00,12:00,0,0,1,1
1311,IB208 (20) CL,6,4,12:00,13:00,0,0,1,2
1312,IB208 (20) CL,6,5,13:00,14:00,0,0,1,2
1313,IB208 (20) CL,6,6,14:00,15:00,0,0,1,2
1314,IB208 (20) CL,6,7,15:00,16:00,0,0,1,4
1315,IB208 (20) CL,6,8,16:00,17:00,0,0,1,3
1316,IB208 (20) CL,6,9,17:00,18:00,0,0,1,3
1317,IB208 (20) CL,6,10,18:00,19:00,0,0,1,4
1318,IB208 (20) CL,6,11,18:30,21:30,0,0,1,4
1319,IB209 (30) CL,1,1,9:00,10:00,1,1,1,1
1320,IB209 (30) CL,1,2,10:00,11:00,1,1,1,1
1321,IB209 (30) CL,1,3,11:00,12:00,0,0,1,1
1322,IB209 (30) CL,1,4,12:00,13:00,1,0,1,2
1323,IB209 (30) CL,1,5,13:00,14:00,1,0,1,2
1324,IB209 (30) CL,1,6,14:00,15:00,1,1,1,2
1325,IB209 (30) CL,1,7,15:00,16:00,1,1,1,4
1326,IB209 (30) CL,1,8,16:00,17:00,1,1,1,3
1327,IB209 (30) CL,1,9,17:00,18:00,1,1,1,3
1328,IB209 (30) CL,1,10,18:00,19:00,1,1,1,4
1329,IB209 (30) CL,1,11,18:30,21:30,1,0,1,4
1330,IB209 (30) CL,2,1,9:00,10:00,1,1,1,1
1331,IB209 (30) CL,2,2,10:00,11:00,1,0,1,1
1332,IB209 (30) CL,2,3,11:00,12:00,1,1,1,1
1333,IB209 (30) CL,2,4,12:00,13:00,1,1,1,2
1334,IB209 (30) CL,2,5,13:00,14:00,0,0,1,2
1335,IB209 (30) CL,2,6,14:00,15:00,1,0,1,2
1336,IB209 (30) CL,2,7,15:00,16:00,1,0,1,4
1337,IB209 (30) CL,2,8,16:00,17:00,1,1,1,3
1338,IB209 (30) CL,2,9,17:00,18:00,1,1,1,3
1339,IB209 (30) CL,2,10,18:00,19:00,1,0,1,4
1340,IB209 (30) CL,2,11,18:30,21:30,1,1,1,4
1341,IB209 (30) CL,3,1,9:00,10:00,1,1,1,1
1342,IB209 (30) CL,3,2,10:00,11:00,1,1,1,1
1343,IB209 (30) CL,3,3,11:00,12:00,1,1,1,1
1344,IB209 (30) CL,3,4,12:00,13:00,1,1,1,2
1345,IB209 (30) CL,3,5,13:00,14:00,0,0,1,2
1346,IB209 (30) CL,3,6,14:00,15:00,0,0,1,2
1347,IB209 (30) CL,3,7,15:00,16:00,0,0,1,4
1348,IB209 (30) CL,3,8,16:00,17:00,0,0,1,3
1349,IB209 (30) CL,3,9,17:00,18:00,0,0,1,3
1350,IB209 (30) CL,3,10,18:00,19:00,1,1,1,4
1351,IB209 (30) CL,3,11,18:30,21:30,1,1,1,4
1352,IB209 (30) CL,4,1,9:00,10:00,1,1,1,1
1353,IB209 (30) CL,4,2,10:00,11:00,1,1,1,1
1354,IB209 (30) CL,4,3,11:00,12:00,1,0,1,1
1355,IB209 (30) CL,4,4,12:00,13:00,1,1,1,2
1356,IB209 (30) CL,4,5,13:00,14:00,1,1,1,2
1357,IB209 (30) CL,4,6,14:00,15:00,1,0,1,2
1358,IB209 (30) CL,4,7,15:00,16:00,1,1,1,4
1359,IB209 (30) CL,4,8,16:00,17:00,1,1,1,3
1360,IB209 (30) CL,4,9,17:00,18:00,1,0,1,3
1361,IB209 (30) CL,4,10,18:00,19:00,1,1,1,4
1362,IB209 (30) CL,4,11,18:30,21:30,1,1,1,4
1363,IB209 (30) CL,5,1,9:00,10:00,1,1,1,1
1364,IB209 (30) CL,5,2,10:00,11:00,1,1,1,1
1365,IB209 (30) CL,5,3,11:00,12:00,1,1,1,1
1366,IB209 (30) CL,5,4,12:00,13:00,1,1,1,2
1367,IB209 (30) CL,5,5,13:00,14:00,0,0,1,2
1368,IB209 (30) CL,5,6,14:00,15:00,1,0,1,2
1369,IB209 (30) CL,5,7,15:00,16:00,1,1,1,4
1370,IB209 (30) CL,5,8,16:00,17:00,1,1,1,3
1371,IB209 (30) CL,5,9,17:00,18:00,1,0,1,3
1372,IB209 (30) CL,5,10,18:00,19:00,1,1,1,4
1373,IB209 (30) CL,5,11,18:30,21:30,1,0,1,4
1374,IB209 (30) CL,6,1,9:00,10:00,0,0,1,1
1375,IB209 (30) CL,6,2,10:00,11:00,0,0,1,1
1376,IB209 (30) CL,6,3,11:00,12:00,0,0,1,1
